"Step","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01 - validation.prediction_error","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01 - validation.prediction_error__MIN","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01 - validation.prediction_error__MAX"
"444","0.09536295384168625","0.09536295384168625","0.09536295384168625"
"445","0.12003613263368607","0.12003613263368607","0.12003613263368607"
"446","0.10927077382802963","0.10927077382802963","0.10927077382802963"
"447","0.09418802708387375","0.09418802708387375","0.09418802708387375"
"448","0.10972729325294495","0.10972729325294495","0.10972729325294495"
"449","0.09981094300746918","0.09981094300746918","0.09981094300746918"
"450","0.09337706863880157","0.09337706863880157","0.09337706863880157"
"451","0.10561192035675049","0.10561192035675049","0.10561192035675049"
"452","0.09553521871566772","0.09553521871566772","0.09553521871566772"
"453","0.09780678153038025","0.09780678153038025","0.09780678153038025"
"454","0.09939678013324738","0.09939678013324738","0.09939678013324738"
"455","0.11323466897010803","0.11323466897010803","0.11323466897010803"
"456","0.12050066143274307","0.12050066143274307","0.12050066143274307"
"457","0.09973659366369247","0.09973659366369247","0.09973659366369247"
"458","0.1027061939239502","0.1027061939239502","0.1027061939239502"
"459","0.10474792122840881","0.10474792122840881","0.10474792122840881"
"460","0.09530087560415268","0.09530087560415268","0.09530087560415268"
"461","0.18989111483097076","0.18989111483097076","0.18989111483097076"
"462","0.10291103273630142","0.10291103273630142","0.10291103273630142"
"463","0.10041190683841705","0.10041190683841705","0.10041190683841705"
"464","0.09608782827854156","0.09608782827854156","0.09608782827854156"
"465","0.09286072105169296","0.09286072105169296","0.09286072105169296"
"466","0.1060311496257782","0.1060311496257782","0.1060311496257782"
"467","0.10794290155172348","0.10794290155172348","0.10794290155172348"
"468","0.10426656901836395","0.10426656901836395","0.10426656901836395"
"469","0.158683180809021","0.158683180809021","0.158683180809021"
"470","0.11573251336812973","0.11573251336812973","0.11573251336812973"
"471","0.10430850088596344","0.10430850088596344","0.10430850088596344"
"472","0.09260813146829605","0.09260813146829605","0.09260813146829605"
"473","0.10277491062879562","0.10277491062879562","0.10277491062879562"
"474","0.12671393156051636","0.12671393156051636","0.12671393156051636"
"475","0.09359559416770935","0.09359559416770935","0.09359559416770935"
"476","0.10162796825170517","0.10162796825170517","0.10162796825170517"
"477","0.10753392428159714","0.10753392428159714","0.10753392428159714"
"478","0.09321800619363785","0.09321800619363785","0.09321800619363785"
"479","0.11678627878427505","0.11678627878427505","0.11678627878427505"
"480","0.09885464608669281","0.09885464608669281","0.09885464608669281"
"481","0.10528185963630676","0.10528185963630676","0.10528185963630676"
"482","0.09665292501449585","0.09665292501449585","0.09665292501449585"
"483","0.09646210819482803","0.09646210819482803","0.09646210819482803"
"484","0.09681924432516098","0.09681924432516098","0.09681924432516098"
"485","0.12023142725229263","0.12023142725229263","0.12023142725229263"
"486","0.09331453591585159","0.09331453591585159","0.09331453591585159"
"487","0.10028833150863647","0.10028833150863647","0.10028833150863647"
"488","0.11338674277067184","0.11338674277067184","0.11338674277067184"
"489","0.10429109632968903","0.10429109632968903","0.10429109632968903"
"490","0.10879085212945938","0.10879085212945938","0.10879085212945938"
"491","0.0948195680975914","0.0948195680975914","0.0948195680975914"
"492","0.10486115515232086","0.10486115515232086","0.10486115515232086"
"493","0.09800741821527481","0.09800741821527481","0.09800741821527481"
"494","0.09743405878543854","0.09743405878543854","0.09743405878543854"
"495","0.09809268265962601","0.09809268265962601","0.09809268265962601"
"496","0.10129563510417938","0.10129563510417938","0.10129563510417938"
"497","0.10293550789356232","0.10293550789356232","0.10293550789356232"
"498","0.11086520552635193","0.11086520552635193","0.11086520552635193"
"499","0.11238908767700195","0.11238908767700195","0.11238908767700195"
"500","0.1493987888097763","0.1493987888097763","0.1493987888097763"
"501","0.0957140177488327","0.0957140177488327","0.0957140177488327"
"502","0.10579679161310196","0.10579679161310196","0.10579679161310196"
"503","0.14038300514221191","0.14038300514221191","0.14038300514221191"
"504","0.1012575551867485","0.1012575551867485","0.1012575551867485"
"505","0.1006813794374466","0.1006813794374466","0.1006813794374466"
"506","0.10259268432855606","0.10259268432855606","0.10259268432855606"
"507","0.09634629637002945","0.09634629637002945","0.09634629637002945"
"508","0.12447021156549454","0.12447021156549454","0.12447021156549454"
"509","0.09478946030139923","0.09478946030139923","0.09478946030139923"
"510","0.11274343729019165","0.11274343729019165","0.11274343729019165"
"511","0.10440751165151596","0.10440751165151596","0.10440751165151596"
"512","0.10944607853889465","0.10944607853889465","0.10944607853889465"
"513","0.10435126721858978","0.10435126721858978","0.10435126721858978"
"514","0.09530752897262573","0.09530752897262573","0.09530752897262573"
"515","0.09615533798933029","0.09615533798933029","0.09615533798933029"
"516","0.1005374938249588","0.1005374938249588","0.1005374938249588"
"517","0.1102731004357338","0.1102731004357338","0.1102731004357338"
"518","0.11033814400434494","0.11033814400434494","0.11033814400434494"
"519","0.09636197984218597","0.09636197984218597","0.09636197984218597"
"520","0.10077185183763504","0.10077185183763504","0.10077185183763504"
"521","0.09473817050457001","0.09473817050457001","0.09473817050457001"
"522","0.09947875887155533","0.09947875887155533","0.09947875887155533"
"523","0.10368981957435608","0.10368981957435608","0.10368981957435608"
"524","0.12074140459299088","0.12074140459299088","0.12074140459299088"
"525","0.09340177476406097","0.09340177476406097","0.09340177476406097"
"526","0.09467128664255142","0.09467128664255142","0.09467128664255142"
"527","0.107741579413414","0.107741579413414","0.107741579413414"
"528","0.10509786009788513","0.10509786009788513","0.10509786009788513"
"529","0.11067147552967072","0.11067147552967072","0.11067147552967072"
"530","0.1132565513253212","0.1132565513253212","0.1132565513253212"
"531","0.10805444419384003","0.10805444419384003","0.10805444419384003"
"532","0.13735102117061615","0.13735102117061615","0.13735102117061615"
"533","0.09994188696146011","0.09994188696146011","0.09994188696146011"
"534","0.09800194203853607","0.09800194203853607","0.09800194203853607"
"535","0.09580829739570618","0.09580829739570618","0.09580829739570618"
"536","0.10349715501070023","0.10349715501070023","0.10349715501070023"
"537","0.09993910044431686","0.09993910044431686","0.09993910044431686"
"538","0.09892382472753525","0.09892382472753525","0.09892382472753525"
"539","0.10211697220802307","0.10211697220802307","0.10211697220802307"
"540","0.10578639805316925","0.10578639805316925","0.10578639805316925"
"541","0.0993504449725151","0.0993504449725151","0.0993504449725151"
"542","0.1426723748445511","0.1426723748445511","0.1426723748445511"
"543","0.1300620138645172","0.1300620138645172","0.1300620138645172"
"544","0.0953378975391388","0.0953378975391388","0.0953378975391388"
"545","0.10323724150657654","0.10323724150657654","0.10323724150657654"
"546","0.10277165472507477","0.10277165472507477","0.10277165472507477"
"547","0.10455215722322464","0.10455215722322464","0.10455215722322464"
"548","0.10210276395082474","0.10210276395082474","0.10210276395082474"
"549","0.10237884521484375","0.10237884521484375","0.10237884521484375"
"550","0.10279036313295364","0.10279036313295364","0.10279036313295364"
"551","0.10303163528442383","0.10303163528442383","0.10303163528442383"
"552","0.09931664168834686","0.09931664168834686","0.09931664168834686"
"553","0.10716620832681656","0.10716620832681656","0.10716620832681656"
"554","0.10096514970064163","0.10096514970064163","0.10096514970064163"
"555","0.1413959264755249","0.1413959264755249","0.1413959264755249"
"556","0.10207559913396835","0.10207559913396835","0.10207559913396835"
"557","0.10187958925962448","0.10187958925962448","0.10187958925962448"
"558","0.10049202293157578","0.10049202293157578","0.10049202293157578"
"559","0.11484546959400177","0.11484546959400177","0.11484546959400177"
"560","0.11580820381641388","0.11580820381641388","0.11580820381641388"
"561","0.09610860049724579","0.09610860049724579","0.09610860049724579"
"562","0.10575518012046814","0.10575518012046814","0.10575518012046814"
"563","0.10389461368322372","0.10389461368322372","0.10389461368322372"
"564","0.10004150122404099","0.10004150122404099","0.10004150122404099"
"565","0.09811749309301376","0.09811749309301376","0.09811749309301376"
"566","0.10830509662628174","0.10830509662628174","0.10830509662628174"
"567","0.1289459615945816","0.1289459615945816","0.1289459615945816"
"568","0.1394893378019333","0.1394893378019333","0.1394893378019333"
"569","0.10328473150730133","0.10328473150730133","0.10328473150730133"
"570","0.09422193467617035","0.09422193467617035","0.09422193467617035"
"571","0.10457632690668106","0.10457632690668106","0.10457632690668106"
"572","0.09923887252807617","0.09923887252807617","0.09923887252807617"
"573","0.10949356853961945","0.10949356853961945","0.10949356853961945"
"574","0.09474216401576996","0.09474216401576996","0.09474216401576996"
"575","0.0944923684000969","0.0944923684000969","0.0944923684000969"
"576","0.11210452020168304","0.11210452020168304","0.11210452020168304"
"577","0.10310937464237213","0.10310937464237213","0.10310937464237213"
"578","0.0988626629114151","0.0988626629114151","0.0988626629114151"
"579","0.11143142729997635","0.11143142729997635","0.11143142729997635"
"580","0.1212339997291565","0.1212339997291565","0.1212339997291565"
"581","0.10563860833644867","0.10563860833644867","0.10563860833644867"
"582","0.09438004344701767","0.09438004344701767","0.09438004344701767"
"583","0.10635416954755783","0.10635416954755783","0.10635416954755783"
"584","0.10224677622318268","0.10224677622318268","0.10224677622318268"
"585","0.11001330614089966","0.11001330614089966","0.11001330614089966"
"586","0.11987943202257156","0.11987943202257156","0.11987943202257156"
"587","0.09666445106267929","0.09666445106267929","0.09666445106267929"
"588","0.11014994978904724","0.11014994978904724","0.11014994978904724"
"589","0.09950930625200272","0.09950930625200272","0.09950930625200272"
"590","0.12641802430152893","0.12641802430152893","0.12641802430152893"
"591","0.10385458171367645","0.10385458171367645","0.10385458171367645"
"592","0.09265948832035065","0.09265948832035065","0.09265948832035065"
"593","0.12188013643026352","0.12188013643026352","0.12188013643026352"
"594","0.10673270374536514","0.10673270374536514","0.10673270374536514"
"595","0.11636176705360413","0.11636176705360413","0.11636176705360413"
"596","0.10825148224830627","0.10825148224830627","0.10825148224830627"
"597","0.09637177735567093","0.09637177735567093","0.09637177735567093"
"598","0.1166495531797409","0.1166495531797409","0.1166495531797409"
"599","0.09466733038425446","0.09466733038425446","0.09466733038425446"
"600","0.09424859285354614","0.09424859285354614","0.09424859285354614"
"601","0.1164528876543045","0.1164528876543045","0.1164528876543045"
"602","0.09591569006443024","0.09591569006443024","0.09591569006443024"
"603","0.09518961608409882","0.09518961608409882","0.09518961608409882"
"604","0.14113570749759674","0.14113570749759674","0.14113570749759674"
"605","0.12650619447231293","0.12650619447231293","0.12650619447231293"
"606","0.09723200649023056","0.09723200649023056","0.09723200649023056"
"607","0.13270489871501923","0.13270489871501923","0.13270489871501923"
"608","0.09331086277961731","0.09331086277961731","0.09331086277961731"
"609","0.10775622725486755","0.10775622725486755","0.10775622725486755"
"610","0.10414121299982071","0.10414121299982071","0.10414121299982071"
"611","0.09708105772733688","0.09708105772733688","0.09708105772733688"
"612","0.09888775646686554","0.09888775646686554","0.09888775646686554"
"613","0.14283132553100586","0.14283132553100586","0.14283132553100586"
"614","0.10362176597118378","0.10362176597118378","0.10362176597118378"
"615","0.12295743823051453","0.12295743823051453","0.12295743823051453"
"616","0.11621436476707458","0.11621436476707458","0.11621436476707458"
"617","0.09985288232564926","0.09985288232564926","0.09985288232564926"
"618","0.09353755414485931","0.09353755414485931","0.09353755414485931"
"619","0.11214794218540192","0.11214794218540192","0.11214794218540192"
"620","0.10243527591228485","0.10243527591228485","0.10243527591228485"
"621","0.1283199042081833","0.1283199042081833","0.1283199042081833"
"622","0.09405487030744553","0.09405487030744553","0.09405487030744553"
"623","0.0984555184841156","0.0984555184841156","0.0984555184841156"
"624","0.10162759572267532","0.10162759572267532","0.10162759572267532"
"625","0.10018961876630783","0.10018961876630783","0.10018961876630783"
"626","0.10241524130105972","0.10241524130105972","0.10241524130105972"
"627","0.0971977561712265","0.0971977561712265","0.0971977561712265"
"628","0.12204992771148682","0.12204992771148682","0.12204992771148682"
"629","0.14569756388664246","0.14569756388664246","0.14569756388664246"
"630","0.0918639749288559","0.0918639749288559","0.0918639749288559"
"631","0.10558748245239258","0.10558748245239258","0.10558748245239258"
"632","0.1099877655506134","0.1099877655506134","0.1099877655506134"
"633","0.13407300412654877","0.13407300412654877","0.13407300412654877"
"634","0.09649360924959183","0.09649360924959183","0.09649360924959183"
"635","0.10865236073732376","0.10865236073732376","0.10865236073732376"
"636","0.11321781575679779","0.11321781575679779","0.11321781575679779"
"637","0.09626957029104233","0.09626957029104233","0.09626957029104233"
"638","0.09876569360494614","0.09876569360494614","0.09876569360494614"
"639","0.09606482088565826","0.09606482088565826","0.09606482088565826"
"640","0.09582120925188065","0.09582120925188065","0.09582120925188065"
"641","0.10311894863843918","0.10311894863843918","0.10311894863843918"
"642","0.10271129012107849","0.10271129012107849","0.10271129012107849"
"643","0.10060300678014755","0.10060300678014755","0.10060300678014755"
"644","0.12490764260292053","0.12490764260292053","0.12490764260292053"
"645","0.09469124674797058","0.09469124674797058","0.09469124674797058"
"646","0.09671388566493988","0.09671388566493988","0.09671388566493988"
"647","0.10870038717985153","0.10870038717985153","0.10870038717985153"
"648","0.09615830332040787","0.09615830332040787","0.09615830332040787"
"649","0.10062114149332047","0.10062114149332047","0.10062114149332047"
"650","0.12098796665668488","0.12098796665668488","0.12098796665668488"
"651","0.09235477447509766","0.09235477447509766","0.09235477447509766"
"652","0.10145282745361328","0.10145282745361328","0.10145282745361328"
"653","0.09717076271772385","0.09717076271772385","0.09717076271772385"
"654","0.10655155777931213","0.10655155777931213","0.10655155777931213"
"655","0.12082413583993912","0.12082413583993912","0.12082413583993912"
"656","0.10882176458835602","0.10882176458835602","0.10882176458835602"
"657","0.13239404559135437","0.13239404559135437","0.13239404559135437"
"658","0.11204396933317184","0.11204396933317184","0.11204396933317184"
"659","0.09626217931509018","0.09626217931509018","0.09626217931509018"
"660","0.10662977397441864","0.10662977397441864","0.10662977397441864"
"661","0.11641817539930344","0.11641817539930344","0.11641817539930344"
"662","0.10753261297941208","0.10753261297941208","0.10753261297941208"
"663","0.10622146725654602","0.10622146725654602","0.10622146725654602"
"664","0.10887207835912704","0.10887207835912704","0.10887207835912704"
"665","0.09769632667303085","0.09769632667303085","0.09769632667303085"
"666","0.11681248992681503","0.11681248992681503","0.11681248992681503"
"667","0.0980563536286354","0.0980563536286354","0.0980563536286354"
"668","0.09738137573003769","0.09738137573003769","0.09738137573003769"
"669","0.11742392182350159","0.11742392182350159","0.11742392182350159"
"670","0.09694205969572067","0.09694205969572067","0.09694205969572067"
"671","0.10188866406679153","0.10188866406679153","0.10188866406679153"
"672","0.09733951091766357","0.09733951091766357","0.09733951091766357"
"673","0.09390582144260406","0.09390582144260406","0.09390582144260406"
"674","0.09774768352508545","0.09774768352508545","0.09774768352508545"
"675","0.0942397490143776","0.0942397490143776","0.0942397490143776"
"676","0.09588079899549484","0.09588079899549484","0.09588079899549484"
"677","0.11684871464967728","0.11684871464967728","0.11684871464967728"
"678","0.10366985201835632","0.10366985201835632","0.10366985201835632"
"679","0.1012713760137558","0.1012713760137558","0.1012713760137558"
"680","0.1318150907754898","0.1318150907754898","0.1318150907754898"
"681","0.10191307216882706","0.10191307216882706","0.10191307216882706"
"682","0.11331509053707123","0.11331509053707123","0.11331509053707123"
"683","0.1021813228726387","0.1021813228726387","0.1021813228726387"
"684","0.11797792464494705","0.11797792464494705","0.11797792464494705"
"685","0.10409259796142578","0.10409259796142578","0.10409259796142578"
"686","0.11593631654977798","0.11593631654977798","0.11593631654977798"
"687","0.11273954063653946","0.11273954063653946","0.11273954063653946"
"688","0.10926395654678345","0.10926395654678345","0.10926395654678345"
"689","0.09869997948408127","0.09869997948408127","0.09869997948408127"
"690","0.09874187409877777","0.09874187409877777","0.09874187409877777"
"691","0.09189760684967041","0.09189760684967041","0.09189760684967041"
"692","0.14870868623256683","0.14870868623256683","0.14870868623256683"
"693","0.11926639825105667","0.11926639825105667","0.11926639825105667"
"694","0.09447339177131653","0.09447339177131653","0.09447339177131653"
"695","0.11628595739603043","0.11628595739603043","0.11628595739603043"
"696","0.10007289797067642","0.10007289797067642","0.10007289797067642"
"697","0.09373753517866135","0.09373753517866135","0.09373753517866135"
"698","0.0999721884727478","0.0999721884727478","0.0999721884727478"
"699","0.1061127558350563","0.1061127558350563","0.1061127558350563"
"700","0.1059855967760086","0.1059855967760086","0.1059855967760086"
"701","0.10109588503837585","0.10109588503837585","0.10109588503837585"
"702","0.09507584571838379","0.09507584571838379","0.09507584571838379"
"703","0.0964096188545227","0.0964096188545227","0.0964096188545227"
"704","0.10261807590723038","0.10261807590723038","0.10261807590723038"
"705","0.10894431918859482","0.10894431918859482","0.10894431918859482"
"706","0.10197916626930237","0.10197916626930237","0.10197916626930237"
"707","0.1198820099234581","0.1198820099234581","0.1198820099234581"
"708","0.10395759344100952","0.10395759344100952","0.10395759344100952"
"709","0.11570731550455093","0.11570731550455093","0.11570731550455093"
"710","0.10837943851947784","0.10837943851947784","0.10837943851947784"
"711","0.1030474379658699","0.1030474379658699","0.1030474379658699"
"712","0.10472218692302704","0.10472218692302704","0.10472218692302704"
"713","0.09753686189651489","0.09753686189651489","0.09753686189651489"
"714","0.11279340833425522","0.11279340833425522","0.11279340833425522"
"715","0.09764887392520905","0.09764887392520905","0.09764887392520905"
"716","0.09531042724847794","0.09531042724847794","0.09531042724847794"
"717","0.11519336700439453","0.11519336700439453","0.11519336700439453"
"718","0.10863219201564789","0.10863219201564789","0.10863219201564789"
"719","0.10037542879581451","0.10037542879581451","0.10037542879581451"
"720","0.10897009074687958","0.10897009074687958","0.10897009074687958"
"721","0.10348401218652725","0.10348401218652725","0.10348401218652725"
"722","0.10923260450363159","0.10923260450363159","0.10923260450363159"
"723","0.10620468109846115","0.10620468109846115","0.10620468109846115"
"724","0.10174281895160675","0.10174281895160675","0.10174281895160675"
"725","0.10079114139080048","0.10079114139080048","0.10079114139080048"
"726","0.12014757096767426","0.12014757096767426","0.12014757096767426"
"727","0.10864042490720749","0.10864042490720749","0.10864042490720749"
"728","0.11444543302059174","0.11444543302059174","0.11444543302059174"
"729","0.10191506892442703","0.10191506892442703","0.10191506892442703"
"730","0.09117298573255539","0.09117298573255539","0.09117298573255539"
"731","0.0964670330286026","0.0964670330286026","0.0964670330286026"
"732","0.11136806011199951","0.11136806011199951","0.11136806011199951"
"733","0.10223133116960526","0.10223133116960526","0.10223133116960526"
"734","0.12606990337371826","0.12606990337371826","0.12606990337371826"
"735","0.09423736482858658","0.09423736482858658","0.09423736482858658"
"736","0.10538148880004883","0.10538148880004883","0.10538148880004883"
"737","0.09634611010551453","0.09634611010551453","0.09634611010551453"
"738","0.11163954436779022","0.11163954436779022","0.11163954436779022"
"739","0.11644956469535828","0.11644956469535828","0.11644956469535828"
"740","0.12037967890501022","0.12037967890501022","0.12037967890501022"
"741","0.10362482815980911","0.10362482815980911","0.10362482815980911"
"742","0.09658605605363846","0.09658605605363846","0.09658605605363846"
"743","0.09303180128335953","0.09303180128335953","0.09303180128335953"
"744","0.10373451560735703","0.10373451560735703","0.10373451560735703"
"745","0.09683890640735626","0.09683890640735626","0.09683890640735626"
"746","0.10684245824813843","0.10684245824813843","0.10684245824813843"
"747","0.1342509388923645","0.1342509388923645","0.1342509388923645"
"748","0.10206885635852814","0.10206885635852814","0.10206885635852814"
"749","0.14159397780895233","0.14159397780895233","0.14159397780895233"
"750","0.11376889795064926","0.11376889795064926","0.11376889795064926"
"751","0.10046353191137314","0.10046353191137314","0.10046353191137314"
"752","0.1074969619512558","0.1074969619512558","0.1074969619512558"
"753","0.09339424967765808","0.09339424967765808","0.09339424967765808"
"754","0.09474591910839081","0.09474591910839081","0.09474591910839081"
"755","0.11786578595638275","0.11786578595638275","0.11786578595638275"
"756","0.09893105179071426","0.09893105179071426","0.09893105179071426"
"757","0.14546027779579163","0.14546027779579163","0.14546027779579163"
"758","0.09254658967256546","0.09254658967256546","0.09254658967256546"
"759","0.10753998905420303","0.10753998905420303","0.10753998905420303"
"760","0.09870276600122452","0.09870276600122452","0.09870276600122452"
"761","0.09405259042978287","0.09405259042978287","0.09405259042978287"
"762","0.09789666533470154","0.09789666533470154","0.09789666533470154"
"763","0.1033981516957283","0.1033981516957283","0.1033981516957283"
"764","0.09462394565343857","0.09462394565343857","0.09462394565343857"
"765","0.10404988378286362","0.10404988378286362","0.10404988378286362"
"766","0.09757769107818604","0.09757769107818604","0.09757769107818604"
"767","0.10453297942876816","0.10453297942876816","0.10453297942876816"
"768","0.09758863598108292","0.09758863598108292","0.09758863598108292"
"769","0.10792906582355499","0.10792906582355499","0.10792906582355499"
"770","0.10321652144193649","0.10321652144193649","0.10321652144193649"
"771","0.10717570781707764","0.10717570781707764","0.10717570781707764"
"772","0.1077214777469635","0.1077214777469635","0.1077214777469635"
"773","0.10131122171878815","0.10131122171878815","0.10131122171878815"
"774","0.10188408195972443","0.10188408195972443","0.10188408195972443"
"775","0.12691178917884827","0.12691178917884827","0.12691178917884827"
"776","0.10950993746519089","0.10950993746519089","0.10950993746519089"
"777","0.11243502795696259","0.11243502795696259","0.11243502795696259"
"778","0.09522905200719833","0.09522905200719833","0.09522905200719833"
"779","0.09342394769191742","0.09342394769191742","0.09342394769191742"
"780","0.10390903055667877","0.10390903055667877","0.10390903055667877"
"781","0.13730210065841675","0.13730210065841675","0.13730210065841675"
"782","0.09613629430532455","0.09613629430532455","0.09613629430532455"
"783","0.09700863808393478","0.09700863808393478","0.09700863808393478"
"784","0.1102520003914833","0.1102520003914833","0.1102520003914833"
"785","0.09238920360803604","0.09238920360803604","0.09238920360803604"
"786","0.09846673905849457","0.09846673905849457","0.09846673905849457"
"787","0.11619260907173157","0.11619260907173157","0.11619260907173157"
"788","0.09549187123775482","0.09549187123775482","0.09549187123775482"
"789","0.12396085262298584","0.12396085262298584","0.12396085262298584"
"790","0.09486861526966095","0.09486861526966095","0.09486861526966095"
"791","0.09819788485765457","0.09819788485765457","0.09819788485765457"
"792","0.09724084287881851","0.09724084287881851","0.09724084287881851"
"793","0.09418754279613495","0.09418754279613495","0.09418754279613495"
"794","0.09431886672973633","0.09431886672973633","0.09431886672973633"
"795","0.09406166523694992","0.09406166523694992","0.09406166523694992"
"796","0.09481875598430634","0.09481875598430634","0.09481875598430634"
"797","0.10439301282167435","0.10439301282167435","0.10439301282167435"
"798","0.1107357069849968","0.1107357069849968","0.1107357069849968"
"799","0.09448067098855972","0.09448067098855972","0.09448067098855972"
"800","0.10818355530500412","0.10818355530500412","0.10818355530500412"
"801","0.09419901669025421","0.09419901669025421","0.09419901669025421"
"802","0.1294451504945755","0.1294451504945755","0.1294451504945755"
"803","0.1219731941819191","0.1219731941819191","0.1219731941819191"
"804","0.15905985236167908","0.15905985236167908","0.15905985236167908"
"805","0.09632492065429688","0.09632492065429688","0.09632492065429688"
"806","0.09619790315628052","0.09619790315628052","0.09619790315628052"
"807","0.10696790367364883","0.10696790367364883","0.10696790367364883"
"808","0.11308005452156067","0.11308005452156067","0.11308005452156067"
"809","0.10246752947568893","0.10246752947568893","0.10246752947568893"
"810","0.09767431765794754","0.09767431765794754","0.09767431765794754"
"811","0.11718914657831192","0.11718914657831192","0.11718914657831192"
"812","0.10519052296876907","0.10519052296876907","0.10519052296876907"
"813","0.14674901962280273","0.14674901962280273","0.14674901962280273"
"814","0.09805372357368469","0.09805372357368469","0.09805372357368469"
"815","0.09750980883836746","0.09750980883836746","0.09750980883836746"
"816","0.10996758937835693","0.10996758937835693","0.10996758937835693"
"817","0.09664499759674072","0.09664499759674072","0.09664499759674072"
"818","0.10172341018915176","0.10172341018915176","0.10172341018915176"
"819","0.10203820466995239","0.10203820466995239","0.10203820466995239"
"820","0.10838177800178528","0.10838177800178528","0.10838177800178528"
"821","0.11067894846200943","0.11067894846200943","0.11067894846200943"
"822","0.09517186135053635","0.09517186135053635","0.09517186135053635"
"823","0.13020437955856323","0.13020437955856323","0.13020437955856323"
"824","0.10652091354131699","0.10652091354131699","0.10652091354131699"
"825","0.0974360853433609","0.0974360853433609","0.0974360853433609"
"826","0.12659095227718353","0.12659095227718353","0.12659095227718353"
"827","0.10036716610193253","0.10036716610193253","0.10036716610193253"
"828","0.09498929977416992","0.09498929977416992","0.09498929977416992"
"829","0.09777310490608215","0.09777310490608215","0.09777310490608215"
"830","0.09407296031713486","0.09407296031713486","0.09407296031713486"
"831","0.09831552952528","0.09831552952528","0.09831552952528"
"832","0.133453831076622","0.133453831076622","0.133453831076622"
"833","0.09544136375188828","0.09544136375188828","0.09544136375188828"
"834","0.12509717047214508","0.12509717047214508","0.12509717047214508"
"835","0.10429522395133972","0.10429522395133972","0.10429522395133972"
"836","0.10151708871126175","0.10151708871126175","0.10151708871126175"
"837","0.0961257815361023","0.0961257815361023","0.0961257815361023"
"838","0.09235367178916931","0.09235367178916931","0.09235367178916931"
"839","0.10007020086050034","0.10007020086050034","0.10007020086050034"
"840","0.09444614499807358","0.09444614499807358","0.09444614499807358"
"841","0.09821430593729019","0.09821430593729019","0.09821430593729019"
"842","0.1482374668121338","0.1482374668121338","0.1482374668121338"
"843","0.10596858710050583","0.10596858710050583","0.10596858710050583"
"844","0.10502442717552185","0.10502442717552185","0.10502442717552185"
"845","0.10528514534235","0.10528514534235","0.10528514534235"
"846","0.10428354144096375","0.10428354144096375","0.10428354144096375"
"847","0.09633573144674301","0.09633573144674301","0.09633573144674301"
"848","0.09548415243625641","0.09548415243625641","0.09548415243625641"
"849","0.11672458052635193","0.11672458052635193","0.11672458052635193"
"850","0.10577643662691116","0.10577643662691116","0.10577643662691116"
"851","0.09837432950735092","0.09837432950735092","0.09837432950735092"
"852","0.09855880588293076","0.09855880588293076","0.09855880588293076"
"853","0.127950519323349","0.127950519323349","0.127950519323349"
"854","0.09614233672618866","0.09614233672618866","0.09614233672618866"
"855","0.11201198399066925","0.11201198399066925","0.11201198399066925"
"856","0.09957476705312729","0.09957476705312729","0.09957476705312729"
"857","0.09603831171989441","0.09603831171989441","0.09603831171989441"
"858","0.09797802567481995","0.09797802567481995","0.09797802567481995"
"859","0.11800508946180344","0.11800508946180344","0.11800508946180344"
"860","0.12024811655282974","0.12024811655282974","0.12024811655282974"
"861","0.10565146058797836","0.10565146058797836","0.10565146058797836"
"862","0.09526440501213074","0.09526440501213074","0.09526440501213074"
"863","0.14153166115283966","0.14153166115283966","0.14153166115283966"
"864","0.10384669899940491","0.10384669899940491","0.10384669899940491"
"865","0.09417884051799774","0.09417884051799774","0.09417884051799774"
"866","0.11119789630174637","0.11119789630174637","0.11119789630174637"
"867","0.11208691447973251","0.11208691447973251","0.11208691447973251"
"868","0.09650777280330658","0.09650777280330658","0.09650777280330658"
"869","0.09768743067979813","0.09768743067979813","0.09768743067979813"
"870","0.09121371805667877","0.09121371805667877","0.09121371805667877"
"871","0.09756453335285187","0.09756453335285187","0.09756453335285187"
"872","0.10806829482316971","0.10806829482316971","0.10806829482316971"
"873","0.10329041630029678","0.10329041630029678","0.10329041630029678"
"874","0.09703290462493896","0.09703290462493896","0.09703290462493896"
"875","0.11017680913209915","0.11017680913209915","0.11017680913209915"
"876","0.10237473249435425","0.10237473249435425","0.10237473249435425"
"877","0.1465325653553009","0.1465325653553009","0.1465325653553009"
"878","0.09811997413635254","0.09811997413635254","0.09811997413635254"
"879","0.10590331256389618","0.10590331256389618","0.10590331256389618"
"880","0.09987463057041168","0.09987463057041168","0.09987463057041168"
"881","0.10155150294303894","0.10155150294303894","0.10155150294303894"
"882","0.09828338772058487","0.09828338772058487","0.09828338772058487"
"883","0.1523272544145584","0.1523272544145584","0.1523272544145584"
"884","0.10573868453502655","0.10573868453502655","0.10573868453502655"
"885","0.0986531674861908","0.0986531674861908","0.0986531674861908"
"886","0.09424683451652527","0.09424683451652527","0.09424683451652527"
"887","0.09642395377159119","0.09642395377159119","0.09642395377159119"
"888","0.12299811840057373","0.12299811840057373","0.12299811840057373"
"889","0.09708769619464874","0.09708769619464874","0.09708769619464874"
"890","0.12033016234636307","0.12033016234636307","0.12033016234636307"
