"Step","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01 - train.prediction_error","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01 - train.prediction_error__MIN","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01 - train.prediction_error__MAX"
"444","0.09367498010396957","0.09367498010396957","0.09367498010396957"
"445","0.11887909471988678","0.11887909471988678","0.11887909471988678"
"446","0.10574456304311752","0.10574456304311752","0.10574456304311752"
"447","0.09305843710899353","0.09305843710899353","0.09305843710899353"
"448","0.10764739662408829","0.10764739662408829","0.10764739662408829"
"449","0.09714444726705551","0.09714444726705551","0.09714444726705551"
"450","0.09131067246198654","0.09131067246198654","0.09131067246198654"
"451","0.1045960932970047","0.1045960932970047","0.1045960932970047"
"452","0.09396881610155106","0.09396881610155106","0.09396881610155106"
"453","0.09755898267030716","0.09755898267030716","0.09755898267030716"
"454","0.09888472408056259","0.09888472408056259","0.09888472408056259"
"455","0.11327620595693588","0.11327620595693588","0.11327620595693588"
"456","0.11766864359378815","0.11766864359378815","0.11766864359378815"
"457","0.09702420979738235","0.09702420979738235","0.09702420979738235"
"458","0.10021038353443146","0.10021038353443146","0.10021038353443146"
"459","0.10283582657575607","0.10283582657575607","0.10283582657575607"
"460","0.09262955188751221","0.09262955188751221","0.09262955188751221"
"461","0.194686621427536","0.194686621427536","0.194686621427536"
"462","0.10135537385940552","0.10135537385940552","0.10135537385940552"
"463","0.09726090729236603","0.09726090729236603","0.09726090729236603"
"464","0.09355797618627548","0.09355797618627548","0.09355797618627548"
"465","0.09065623581409454","0.09065623581409454","0.09065623581409454"
"466","0.10284363478422165","0.10284363478422165","0.10284363478422165"
"467","0.10497044026851654","0.10497044026851654","0.10497044026851654"
"468","0.1013915166258812","0.1013915166258812","0.1013915166258812"
"469","0.16294047236442566","0.16294047236442566","0.16294047236442566"
"470","0.11380770802497864","0.11380770802497864","0.11380770802497864"
"471","0.1015225276350975","0.1015225276350975","0.1015225276350975"
"472","0.09089210629463196","0.09089210629463196","0.09089210629463196"
"473","0.10005638748407364","0.10005638748407364","0.10005638748407364"
"474","0.1269533634185791","0.1269533634185791","0.1269533634185791"
"475","0.09224643558263779","0.09224643558263779","0.09224643558263779"
"476","0.09971504658460617","0.09971504658460617","0.09971504658460617"
"477","0.10479218512773514","0.10479218512773514","0.10479218512773514"
"478","0.09155743569135666","0.09155743569135666","0.09155743569135666"
"479","0.1185772567987442","0.1185772567987442","0.1185772567987442"
"480","0.09612258523702621","0.09612258523702621","0.09612258523702621"
"481","0.10267695784568787","0.10267695784568787","0.10267695784568787"
"482","0.09502189606428146","0.09502189606428146","0.09502189606428146"
"483","0.09499793499708176","0.09499793499708176","0.09499793499708176"
"484","0.09511026740074158","0.09511026740074158","0.09511026740074158"
"485","0.12232267111539841","0.12232267111539841","0.12232267111539841"
"486","0.09248314797878265","0.09248314797878265","0.09248314797878265"
"487","0.09771119058132172","0.09771119058132172","0.09771119058132172"
"488","0.11029049754142761","0.11029049754142761","0.11029049754142761"
"489","0.1032763421535492","0.1032763421535492","0.1032763421535492"
"490","0.10980262607336044","0.10980262607336044","0.10980262607336044"
"491","0.09261103719472885","0.09261103719472885","0.09261103719472885"
"492","0.10437063872814178","0.10437063872814178","0.10437063872814178"
"493","0.096683070063591","0.096683070063591","0.096683070063591"
"494","0.09504833817481995","0.09504833817481995","0.09504833817481995"
"495","0.09668504446744919","0.09668504446744919","0.09668504446744919"
"496","0.09933650493621826","0.09933650493621826","0.09933650493621826"
"497","0.10035945475101471","0.10035945475101471","0.10035945475101471"
"498","0.10756729543209076","0.10756729543209076","0.10756729543209076"
"499","0.10846977680921555","0.10846977680921555","0.10846977680921555"
"500","0.15224097669124603","0.15224097669124603","0.15224097669124603"
"501","0.09327160567045212","0.09327160567045212","0.09327160567045212"
"502","0.1057901382446289","0.1057901382446289","0.1057901382446289"
"503","0.14373482763767242","0.14373482763767242","0.14373482763767242"
"504","0.10012822598218918","0.10012822598218918","0.10012822598218918"
"505","0.09814655035734177","0.09814655035734177","0.09814655035734177"
"506","0.1006634458899498","0.1006634458899498","0.1006634458899498"
"507","0.09339138120412827","0.09339138120412827","0.09339138120412827"
"508","0.12160573154687881","0.12160573154687881","0.12160573154687881"
"509","0.09246332943439484","0.09246332943439484","0.09246332943439484"
"510","0.10935688763856888","0.10935688763856888","0.10935688763856888"
"511","0.10490237176418304","0.10490237176418304","0.10490237176418304"
"512","0.10696110874414444","0.10696110874414444","0.10696110874414444"
"513","0.10188627988100052","0.10188627988100052","0.10188627988100052"
"514","0.09410102665424347","0.09410102665424347","0.09410102665424347"
"515","0.09362290054559708","0.09362290054559708","0.09362290054559708"
"516","0.09821196645498276","0.09821196645498276","0.09821196645498276"
"517","0.10769078880548477","0.10769078880548477","0.10769078880548477"
"518","0.11122293025255203","0.11122293025255203","0.11122293025255203"
"519","0.09552161395549774","0.09552161395549774","0.09552161395549774"
"520","0.09810999035835266","0.09810999035835266","0.09810999035835266"
"521","0.09276384115219116","0.09276384115219116","0.09276384115219116"
"522","0.09648068249225616","0.09648068249225616","0.09648068249225616"
"523","0.10276158899068832","0.10276158899068832","0.10276158899068832"
"524","0.1181226298213005","0.1181226298213005","0.1181226298213005"
"525","0.09049767255783081","0.09049767255783081","0.09049767255783081"
"526","0.09261708706617355","0.09261708706617355","0.09261708706617355"
"527","0.10348719358444214","0.10348719358444214","0.10348719358444214"
"528","0.10377788543701172","0.10377788543701172","0.10377788543701172"
"529","0.11019563674926758","0.11019563674926758","0.11019563674926758"
"530","0.11068875342607498","0.11068875342607498","0.11068875342607498"
"531","0.10507802665233612","0.10507802665233612","0.10507802665233612"
"532","0.13356474041938782","0.13356474041938782","0.13356474041938782"
"533","0.09716097265481949","0.09716097265481949","0.09716097265481949"
"534","0.0949808806180954","0.0949808806180954","0.0949808806180954"
"535","0.09354724735021591","0.09354724735021591","0.09354724735021591"
"536","0.10181249678134918","0.10181249678134918","0.10181249678134918"
"537","0.09899050742387772","0.09899050742387772","0.09899050742387772"
"538","0.09741047024726868","0.09741047024726868","0.09741047024726868"
"539","0.10244069248437881","0.10244069248437881","0.10244069248437881"
"540","0.10227581858634949","0.10227581858634949","0.10227581858634949"
"541","0.09753478318452835","0.09753478318452835","0.09753478318452835"
"542","0.1453237682580948","0.1453237682580948","0.1453237682580948"
"543","0.13342978060245514","0.13342978060245514","0.13342978060245514"
"544","0.09330456703901291","0.09330456703901291","0.09330456703901291"
"545","0.1019122302532196","0.1019122302532196","0.1019122302532196"
"546","0.10348764806985855","0.10348764806985855","0.10348764806985855"
"547","0.1014937236905098","0.1014937236905098","0.1014937236905098"
"548","0.10142167657613754","0.10142167657613754","0.10142167657613754"
"549","0.10059644281864166","0.10059644281864166","0.10059644281864166"
"550","0.10099349915981293","0.10099349915981293","0.10099349915981293"
"551","0.10218456387519836","0.10218456387519836","0.10218456387519836"
"552","0.09802436828613281","0.09802436828613281","0.09802436828613281"
"553","0.1066165491938591","0.1066165491938591","0.1066165491938591"
"554","0.0979110449552536","0.0979110449552536","0.0979110449552536"
"555","0.1386214941740036","0.1386214941740036","0.1386214941740036"
"556","0.09866499900817871","0.09866499900817871","0.09866499900817871"
"557","0.0994429662823677","0.0994429662823677","0.0994429662823677"
"558","0.09953766316175461","0.09953766316175461","0.09953766316175461"
"559","0.11155632883310318","0.11155632883310318","0.11155632883310318"
"560","0.11291351169347763","0.11291351169347763","0.11291351169347763"
"561","0.09530536830425262","0.09530536830425262","0.09530536830425262"
"562","0.10408343374729156","0.10408343374729156","0.10408343374729156"
"563","0.10311451554298401","0.10311451554298401","0.10311451554298401"
"564","0.09782730787992477","0.09782730787992477","0.09782730787992477"
"565","0.09583162516355515","0.09583162516355515","0.09583162516355515"
"566","0.1066264659166336","0.1066264659166336","0.1066264659166336"
"567","0.13111431896686554","0.13111431896686554","0.13111431896686554"
"568","0.14373669028282166","0.14373669028282166","0.14373669028282166"
"569","0.1005917638540268","0.1005917638540268","0.1005917638540268"
"570","0.09187097102403641","0.09187097102403641","0.09187097102403641"
"571","0.1033267229795456","0.1033267229795456","0.1033267229795456"
"572","0.09665007889270782","0.09665007889270782","0.09665007889270782"
"573","0.10714445263147354","0.10714445263147354","0.10714445263147354"
"574","0.09230057150125504","0.09230057150125504","0.09230057150125504"
"575","0.09223876148462296","0.09223876148462296","0.09223876148462296"
"576","0.10791006684303284","0.10791006684303284","0.10791006684303284"
"577","0.10282506793737411","0.10282506793737411","0.10282506793737411"
"578","0.0983450710773468","0.0983450710773468","0.0983450710773468"
"579","0.10829240828752518","0.10829240828752518","0.10829240828752518"
"580","0.12028674781322479","0.12028674781322479","0.12028674781322479"
"581","0.1020839586853981","0.1020839586853981","0.1020839586853981"
"582","0.0918147936463356","0.0918147936463356","0.0918147936463356"
"583","0.10369250178337097","0.10369250178337097","0.10369250178337097"
"584","0.09997604787349701","0.09997604787349701","0.09997604787349701"
"585","0.11170081049203873","0.11170081049203873","0.11170081049203873"
"586","0.11646005511283875","0.11646005511283875","0.11646005511283875"
"587","0.09540737420320511","0.09540737420320511","0.09540737420320511"
"588","0.11005081981420517","0.11005081981420517","0.11005081981420517"
"589","0.0970708355307579","0.0970708355307579","0.0970708355307579"
"590","0.12980349361896515","0.12980349361896515","0.12980349361896515"
"591","0.10056474804878235","0.10056474804878235","0.10056474804878235"
"592","0.09108971804380417","0.09108971804380417","0.09108971804380417"
"593","0.12158606946468353","0.12158606946468353","0.12158606946468353"
"594","0.10583431273698807","0.10583431273698807","0.10583431273698807"
"595","0.11464828252792358","0.11464828252792358","0.11464828252792358"
"596","0.10545828193426132","0.10545828193426132","0.10545828193426132"
"597","0.09376934915781021","0.09376934915781021","0.09376934915781021"
"598","0.11650080233812332","0.11650080233812332","0.11650080233812332"
"599","0.09185587614774704","0.09185587614774704","0.09185587614774704"
"600","0.09252044558525085","0.09252044558525085","0.09252044558525085"
"601","0.1138707846403122","0.1138707846403122","0.1138707846403122"
"602","0.09351509064435959","0.09351509064435959","0.09351509064435959"
"603","0.09285493195056915","0.09285493195056915","0.09285493195056915"
"604","0.13839691877365112","0.13839691877365112","0.13839691877365112"
"605","0.12386893481016159","0.12386893481016159","0.12386893481016159"
"606","0.09503000974655151","0.09503000974655151","0.09503000974655151"
"607","0.12907935678958893","0.12907935678958893","0.12907935678958893"
"608","0.09129934012889862","0.09129934012889862","0.09129934012889862"
"609","0.10432424396276474","0.10432424396276474","0.10432424396276474"
"610","0.10489007085561752","0.10489007085561752","0.10489007085561752"
"611","0.0946851372718811","0.0946851372718811","0.0946851372718811"
"612","0.09610752016305923","0.09610752016305923","0.09610752016305923"
"613","0.14122425019741058","0.14122425019741058","0.14122425019741058"
"614","0.10233523696660995","0.10233523696660995","0.10233523696660995"
"615","0.12033387273550034","0.12033387273550034","0.12033387273550034"
"616","0.11257552355527878","0.11257552355527878","0.11257552355527878"
"617","0.09785758703947067","0.09785758703947067","0.09785758703947067"
"618","0.09252555668354034","0.09252555668354034","0.09252555668354034"
"619","0.11075519025325775","0.11075519025325775","0.11075519025325775"
"620","0.10144359618425369","0.10144359618425369","0.10144359618425369"
"621","0.12646424770355225","0.12646424770355225","0.12646424770355225"
"622","0.09227356314659119","0.09227356314659119","0.09227356314659119"
"623","0.09724601358175278","0.09724601358175278","0.09724601358175278"
"624","0.10046368092298508","0.10046368092298508","0.10046368092298508"
"625","0.10017548501491547","0.10017548501491547","0.10017548501491547"
"626","0.10091336071491241","0.10091336071491241","0.10091336071491241"
"627","0.0974133089184761","0.0974133089184761","0.0974133089184761"
"628","0.12055150419473648","0.12055150419473648","0.12055150419473648"
"629","0.14263126254081726","0.14263126254081726","0.14263126254081726"
"630","0.09004281461238861","0.09004281461238861","0.09004281461238861"
"631","0.103519506752491","0.103519506752491","0.103519506752491"
"632","0.10739736258983612","0.10739736258983612","0.10739736258983612"
"633","0.12976615130901337","0.12976615130901337","0.12976615130901337"
"634","0.09639771282672882","0.09639771282672882","0.09639771282672882"
"635","0.10746604204177856","0.10746604204177856","0.10746604204177856"
"636","0.11299798637628555","0.11299798637628555","0.11299798637628555"
"637","0.09415540099143982","0.09415540099143982","0.09415540099143982"
"638","0.09729689359664917","0.09729689359664917","0.09729689359664917"
"639","0.09379338473081589","0.09379338473081589","0.09379338473081589"
"640","0.09270968288183212","0.09270968288183212","0.09270968288183212"
"641","0.1031295508146286","0.1031295508146286","0.1031295508146286"
"642","0.09917128831148148","0.09917128831148148","0.09917128831148148"
"643","0.09716241806745529","0.09716241806745529","0.09716241806745529"
"644","0.12273427098989487","0.12273427098989487","0.12273427098989487"
"645","0.09211375564336777","0.09211375564336777","0.09211375564336777"
"646","0.09363944828510284","0.09363944828510284","0.09363944828510284"
"647","0.1072622686624527","0.1072622686624527","0.1072622686624527"
"648","0.09417486190795898","0.09417486190795898","0.09417486190795898"
"649","0.0979747474193573","0.0979747474193573","0.0979747474193573"
"650","0.1193360686302185","0.1193360686302185","0.1193360686302185"
"651","0.09125448763370514","0.09125448763370514","0.09125448763370514"
"652","0.10026878118515015","0.10026878118515015","0.10026878118515015"
"653","0.09546450525522232","0.09546450525522232","0.09546450525522232"
"654","0.1039193794131279","0.1039193794131279","0.1039193794131279"
"655","0.11980753391981125","0.11980753391981125","0.11980753391981125"
"656","0.10980568081140518","0.10980568081140518","0.10980568081140518"
"657","0.13456125557422638","0.13456125557422638","0.13456125557422638"
"658","0.10833373665809631","0.10833373665809631","0.10833373665809631"
"659","0.09516564756631851","0.09516564756631851","0.09516564756631851"
"660","0.10725780576467514","0.10725780576467514","0.10725780576467514"
"661","0.11496813595294952","0.11496813595294952","0.11496813595294952"
"662","0.10749370604753494","0.10749370604753494","0.10749370604753494"
"663","0.10336010158061981","0.10336010158061981","0.10336010158061981"
"664","0.10657581686973572","0.10657581686973572","0.10657581686973572"
"665","0.09513206034898758","0.09513206034898758","0.09513206034898758"
"666","0.11951415985822678","0.11951415985822678","0.11951415985822678"
"667","0.09596499055624008","0.09596499055624008","0.09596499055624008"
"668","0.09660892188549042","0.09660892188549042","0.09660892188549042"
"669","0.11469104140996933","0.11469104140996933","0.11469104140996933"
"670","0.09618834406137466","0.09618834406137466","0.09618834406137466"
"671","0.10028178989887238","0.10028178989887238","0.10028178989887238"
"672","0.09589864313602448","0.09589864313602448","0.09589864313602448"
"673","0.09139706194400787","0.09139706194400787","0.09139706194400787"
"674","0.0946553573012352","0.0946553573012352","0.0946553573012352"
"675","0.09280049800872803","0.09280049800872803","0.09280049800872803"
"676","0.09457208961248398","0.09457208961248398","0.09457208961248398"
"677","0.11361374706029892","0.11361374706029892","0.11361374706029892"
"678","0.10147096961736679","0.10147096961736679","0.10147096961736679"
"679","0.10042125731706619","0.10042125731706619","0.10042125731706619"
"680","0.12945012748241425","0.12945012748241425","0.12945012748241425"
"681","0.09948607534170151","0.09948607534170151","0.09948607534170151"
"682","0.11350367218255997","0.11350367218255997","0.11350367218255997"
"683","0.1006677970290184","0.1006677970290184","0.1006677970290184"
"684","0.11864456534385681","0.11864456534385681","0.11864456534385681"
"685","0.10149130970239639","0.10149130970239639","0.10149130970239639"
"686","0.11450392007827759","0.11450392007827759","0.11450392007827759"
"687","0.1096143051981926","0.1096143051981926","0.1096143051981926"
"688","0.10752742737531662","0.10752742737531662","0.10752742737531662"
"689","0.09797528386116028","0.09797528386116028","0.09797528386116028"
"690","0.09732911735773087","0.09732911735773087","0.09732911735773087"
"691","0.09024866670370102","0.09024866670370102","0.09024866670370102"
"692","0.15032890439033508","0.15032890439033508","0.15032890439033508"
"693","0.11967336386442184","0.11967336386442184","0.11967336386442184"
"694","0.09177935868501663","0.09177935868501663","0.09177935868501663"
"695","0.1127234548330307","0.1127234548330307","0.1127234548330307"
"696","0.09897369891405106","0.09897369891405106","0.09897369891405106"
"697","0.09199151396751404","0.09199151396751404","0.09199151396751404"
"698","0.09671637415885925","0.09671637415885925","0.09671637415885925"
"699","0.10588809102773666","0.10588809102773666","0.10588809102773666"
"700","0.1067267432808876","0.1067267432808876","0.1067267432808876"
"701","0.10053234547376633","0.10053234547376633","0.10053234547376633"
"702","0.09315436333417892","0.09315436333417892","0.09315436333417892"
"703","0.09603113681077957","0.09603113681077957","0.09603113681077957"
"704","0.10154425352811813","0.10154425352811813","0.10154425352811813"
"705","0.10877537727355957","0.10877537727355957","0.10877537727355957"
"706","0.10154397785663605","0.10154397785663605","0.10154397785663605"
"707","0.11615901440382004","0.11615901440382004","0.11615901440382004"
"708","0.10240524262189865","0.10240524262189865","0.10240524262189865"
"709","0.11575046181678772","0.11575046181678772","0.11575046181678772"
"710","0.1050083190202713","0.1050083190202713","0.1050083190202713"
"711","0.09964178502559662","0.09964178502559662","0.09964178502559662"
"712","0.10271859169006348","0.10271859169006348","0.10271859169006348"
"713","0.09468930214643478","0.09468930214643478","0.09468930214643478"
"714","0.10914508253335953","0.10914508253335953","0.10914508253335953"
"715","0.0970848798751831","0.0970848798751831","0.0970848798751831"
"716","0.09340156614780426","0.09340156614780426","0.09340156614780426"
"717","0.11645825207233429","0.11645825207233429","0.11645825207233429"
"718","0.10881102830171585","0.10881102830171585","0.10881102830171585"
"719","0.09724988043308258","0.09724988043308258","0.09724988043308258"
"720","0.10750775784254074","0.10750775784254074","0.10750775784254074"
"721","0.10031267255544662","0.10031267255544662","0.10031267255544662"
"722","0.10647724568843842","0.10647724568843842","0.10647724568843842"
"723","0.10345496237277985","0.10345496237277985","0.10345496237277985"
"724","0.101880744099617","0.101880744099617","0.101880744099617"
"725","0.10176128894090652","0.10176128894090652","0.10176128894090652"
"726","0.11723079532384872","0.11723079532384872","0.11723079532384872"
"727","0.10633675009012222","0.10633675009012222","0.10633675009012222"
"728","0.11460794508457184","0.11460794508457184","0.11460794508457184"
"729","0.09899075329303741","0.09899075329303741","0.09899075329303741"
"730","0.08927325904369354","0.08927325904369354","0.08927325904369354"
"731","0.09433227777481079","0.09433227777481079","0.09433227777481079"
"732","0.10853227227926254","0.10853227227926254","0.10853227227926254"
"733","0.09991245716810226","0.09991245716810226","0.09991245716810226"
"734","0.12294427305459976","0.12294427305459976","0.12294427305459976"
"735","0.09235025197267532","0.09235025197267532","0.09235025197267532"
"736","0.1037965789437294","0.1037965789437294","0.1037965789437294"
"737","0.09509292244911194","0.09509292244911194","0.09509292244911194"
"738","0.11368395388126373","0.11368395388126373","0.11368395388126373"
"739","0.11352609843015671","0.11352609843015671","0.11352609843015671"
"740","0.12263935804367065","0.12263935804367065","0.12263935804367065"
"741","0.10446282476186752","0.10446282476186752","0.10446282476186752"
"742","0.09487621486186981","0.09487621486186981","0.09487621486186981"
"743","0.09206084907054901","0.09206084907054901","0.09206084907054901"
"744","0.10201049596071243","0.10201049596071243","0.10201049596071243"
"745","0.09478123486042023","0.09478123486042023","0.09478123486042023"
"746","0.10517489165067673","0.10517489165067673","0.10517489165067673"
"747","0.13222837448120117","0.13222837448120117","0.13222837448120117"
"748","0.1004614308476448","0.1004614308476448","0.1004614308476448"
"749","0.13856084644794464","0.13856084644794464","0.13856084644794464"
"750","0.115028977394104","0.115028977394104","0.115028977394104"
"751","0.09892068058252335","0.09892068058252335","0.09892068058252335"
"752","0.10372636467218399","0.10372636467218399","0.10372636467218399"
"753","0.09143596887588501","0.09143596887588501","0.09143596887588501"
"754","0.0928470715880394","0.0928470715880394","0.0928470715880394"
"755","0.11485353112220764","0.11485353112220764","0.11485353112220764"
"756","0.0971769466996193","0.0971769466996193","0.0971769466996193"
"757","0.1424800604581833","0.1424800604581833","0.1424800604581833"
"758","0.09108493477106094","0.09108493477106094","0.09108493477106094"
"759","0.1076699048280716","0.1076699048280716","0.1076699048280716"
"760","0.09774617850780487","0.09774617850780487","0.09774617850780487"
"761","0.09231258183717728","0.09231258183717728","0.09231258183717728"
"762","0.09542619436979294","0.09542619436979294","0.09542619436979294"
"763","0.10289911180734634","0.10289911180734634","0.10289911180734634"
"764","0.09217553585767746","0.09217553585767746","0.09217553585767746"
"765","0.10200662910938263","0.10200662910938263","0.10200662910938263"
"766","0.09582746028900146","0.09582746028900146","0.09582746028900146"
"767","0.1012922152876854","0.1012922152876854","0.1012922152876854"
"768","0.09568974375724792","0.09568974375724792","0.09568974375724792"
"769","0.10603971034288406","0.10603971034288406","0.10603971034288406"
"770","0.10140843689441681","0.10140843689441681","0.10140843689441681"
"771","0.10555087774991989","0.10555087774991989","0.10555087774991989"
"772","0.10913127660751343","0.10913127660751343","0.10913127660751343"
"773","0.10109362751245499","0.10109362751245499","0.10109362751245499"
"774","0.0992012694478035","0.0992012694478035","0.0992012694478035"
"775","0.12253974378108978","0.12253974378108978","0.12253974378108978"
"776","0.10983575135469437","0.10983575135469437","0.10983575135469437"
"777","0.10859724879264832","0.10859724879264832","0.10859724879264832"
"778","0.09322161227464676","0.09322161227464676","0.09322161227464676"
"779","0.09170912951231003","0.09170912951231003","0.09170912951231003"
"780","0.10140229761600494","0.10140229761600494","0.10140229761600494"
"781","0.1351330280303955","0.1351330280303955","0.1351330280303955"
"782","0.09278157353401184","0.09278157353401184","0.09278157353401184"
"783","0.0953320860862732","0.0953320860862732","0.0953320860862732"
"784","0.10691417753696442","0.10691417753696442","0.10691417753696442"
"785","0.08987817168235779","0.08987817168235779","0.08987817168235779"
"786","0.0985242947936058","0.0985242947936058","0.0985242947936058"
"787","0.11437159776687622","0.11437159776687622","0.11437159776687622"
"788","0.09375973790884018","0.09375973790884018","0.09375973790884018"
"789","0.12801608443260193","0.12801608443260193","0.12801608443260193"
"790","0.0931011214852333","0.0931011214852333","0.0931011214852333"
"791","0.09623806923627853","0.09623806923627853","0.09623806923627853"
"792","0.09636636078357697","0.09636636078357697","0.09636636078357697"
"793","0.09165479242801666","0.09165479242801666","0.09165479242801666"
"794","0.0927373468875885","0.0927373468875885","0.0927373468875885"
"795","0.09253004193305969","0.09253004193305969","0.09253004193305969"
"796","0.0932391956448555","0.0932391956448555","0.0932391956448555"
"797","0.10207179933786392","0.10207179933786392","0.10207179933786392"
"798","0.10753459483385086","0.10753459483385086","0.10753459483385086"
"799","0.09281465411186218","0.09281465411186218","0.09281465411186218"
"800","0.10883967578411102","0.10883967578411102","0.10883967578411102"
"801","0.09265565127134323","0.09265565127134323","0.09265565127134323"
"802","0.13110823929309845","0.13110823929309845","0.13110823929309845"
"803","0.12103992700576782","0.12103992700576782","0.12103992700576782"
"804","0.16369378566741943","0.16369378566741943","0.16369378566741943"
"805","0.09487089514732361","0.09487089514732361","0.09487089514732361"
"806","0.09343409538269043","0.09343409538269043","0.09343409538269043"
"807","0.10716645419597626","0.10716645419597626","0.10716645419597626"
"808","0.10973654687404633","0.10973654687404633","0.10973654687404633"
"809","0.09998642653226852","0.09998642653226852","0.09998642653226852"
"810","0.09503842890262604","0.09503842890262604","0.09503842890262604"
"811","0.11533518880605698","0.11533518880605698","0.11533518880605698"
"812","0.10414928197860718","0.10414928197860718","0.10414928197860718"
"813","0.1443864405155182","0.1443864405155182","0.1443864405155182"
"814","0.09551414847373962","0.09551414847373962","0.09551414847373962"
"815","0.09607074409723282","0.09607074409723282","0.09607074409723282"
"816","0.11091754585504532","0.11091754585504532","0.11091754585504532"
"817","0.09426077455282211","0.09426077455282211","0.09426077455282211"
"818","0.09854539483785629","0.09854539483785629","0.09854539483785629"
"819","0.09862229973077774","0.09862229973077774","0.09862229973077774"
"820","0.10838194936513901","0.10838194936513901","0.10838194936513901"
"821","0.11098266392946243","0.11098266392946243","0.11098266392946243"
"822","0.09346431493759155","0.09346431493759155","0.09346431493759155"
"823","0.12762951850891113","0.12762951850891113","0.12762951850891113"
"824","0.10317832976579666","0.10317832976579666","0.10317832976579666"
"825","0.09441764652729034","0.09441764652729034","0.09441764652729034"
"826","0.12393312156200409","0.12393312156200409","0.12393312156200409"
"827","0.09897554665803909","0.09897554665803909","0.09897554665803909"
"828","0.09303851425647736","0.09303851425647736","0.09303851425647736"
"829","0.09623324126005173","0.09623324126005173","0.09623324126005173"
"830","0.09218177944421768","0.09218177944421768","0.09218177944421768"
"831","0.09677629172801971","0.09677629172801971","0.09677629172801971"
"832","0.13103729486465454","0.13103729486465454","0.13103729486465454"
"833","0.09470145404338837","0.09470145404338837","0.09470145404338837"
"834","0.1259361207485199","0.1259361207485199","0.1259361207485199"
"835","0.10077434778213501","0.10077434778213501","0.10077434778213501"
"836","0.09961571544408798","0.09961571544408798","0.09961571544408798"
"837","0.0943252369761467","0.0943252369761467","0.0943252369761467"
"838","0.09040682017803192","0.09040682017803192","0.09040682017803192"
"839","0.09798846393823624","0.09798846393823624","0.09798846393823624"
"840","0.09306596964597702","0.09306596964597702","0.09306596964597702"
"841","0.09600051492452621","0.09600051492452621","0.09600051492452621"
"842","0.15280231833457947","0.15280231833457947","0.15280231833457947"
"843","0.10752090066671371","0.10752090066671371","0.10752090066671371"
"844","0.1026497557759285","0.1026497557759285","0.1026497557759285"
"845","0.10180152207612991","0.10180152207612991","0.10180152207612991"
"846","0.10174974799156189","0.10174974799156189","0.10174974799156189"
"847","0.09306374192237854","0.09306374192237854","0.09306374192237854"
"848","0.09303078800439835","0.09303078800439835","0.09303078800439835"
"849","0.11642582714557648","0.11642582714557648","0.11642582714557648"
"850","0.10361771285533905","0.10361771285533905","0.10361771285533905"
"851","0.09579067677259445","0.09579067677259445","0.09579067677259445"
"852","0.09784721583127975","0.09784721583127975","0.09784721583127975"
"853","0.12952470779418945","0.12952470779418945","0.12952470779418945"
"854","0.09433722496032715","0.09433722496032715","0.09433722496032715"
"855","0.10974405705928802","0.10974405705928802","0.10974405705928802"
"856","0.0984288901090622","0.0984288901090622","0.0984288901090622"
"857","0.09317204356193542","0.09317204356193542","0.09317204356193542"
"858","0.0957268700003624","0.0957268700003624","0.0957268700003624"
"859","0.12006555497646332","0.12006555497646332","0.12006555497646332"
"860","0.12179246544837952","0.12179246544837952","0.12179246544837952"
"861","0.10273849964141846","0.10273849964141846","0.10273849964141846"
"862","0.09257026016712189","0.09257026016712189","0.09257026016712189"
"863","0.14160461723804474","0.14160461723804474","0.14160461723804474"
"864","0.10061991959810257","0.10061991959810257","0.10061991959810257"
"865","0.09261677414178848","0.09261677414178848","0.09261677414178848"
"866","0.10861609876155853","0.10861609876155853","0.10861609876155853"
"867","0.11098432540893555","0.11098432540893555","0.11098432540893555"
"868","0.09554445743560791","0.09554445743560791","0.09554445743560791"
"869","0.09568498283624649","0.09568498283624649","0.09568498283624649"
"870","0.0896092876791954","0.0896092876791954","0.0896092876791954"
"871","0.09643243253231049","0.09643243253231049","0.09643243253231049"
"872","0.10747233778238297","0.10747233778238297","0.10747233778238297"
"873","0.10087285190820694","0.10087285190820694","0.10087285190820694"
"874","0.0944088026881218","0.0944088026881218","0.0944088026881218"
"875","0.10665980726480484","0.10665980726480484","0.10665980726480484"
"876","0.10140737146139145","0.10140737146139145","0.10140737146139145"
"877","0.14319628477096558","0.14319628477096558","0.14319628477096558"
"878","0.09665431082248688","0.09665431082248688","0.09665431082248688"
"879","0.10294340550899506","0.10294340550899506","0.10294340550899506"
"880","0.0970592126250267","0.0970592126250267","0.0970592126250267"
"881","0.10167975723743439","0.10167975723743439","0.10167975723743439"
"882","0.095884308218956","0.095884308218956","0.095884308218956"
"883","0.15043289959430695","0.15043289959430695","0.15043289959430695"
"884","0.10335931181907654","0.10335931181907654","0.10335931181907654"
"885","0.09659096598625183","0.09659096598625183","0.09659096598625183"
"886","0.09169498831033707","0.09169498831033707","0.09169498831033707"
"887","0.09444168210029602","0.09444168210029602","0.09444168210029602"
"888","0.12168724089860916","0.12168724089860916","0.12168724089860916"
"889","0.09440451860427856","0.09440451860427856","0.09440451860427856"
"890","0.12149873375892639","0.12149873375892639","0.12149873375892639"
"891","0.09560184180736542","0.09560184180736542","0.09560184180736542"
