"Step","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01 - train.proj_error_H2W","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01 - train.proj_error_H2W__MIN","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01 - train.proj_error_H2W__MAX"
"386","0.0000014789281976845814","0.0000014789281976845814","0.0000014789281976845814"
"387","0.0000015242884501276421","0.0000015242884501276421","0.0000015242884501276421"
"388","0.0000016685163473084685","0.0000016685163473084685","0.0000016685163473084685"
"389","0.0000013529364650821663","0.0000013529364650821663","0.0000013529364650821663"
"390","0.0000017053131387001486","0.0000017053131387001486","0.0000017053131387001486"
"391","0.0000015319459407692193","0.0000015319459407692193","0.0000015319459407692193"
"392","0.0000015714874734840123","0.0000015714874734840123","0.0000015714874734840123"
"393","0.0000016484108300574007","0.0000016484108300574007","0.0000016484108300574007"
"394","0.000001458396582165733","0.000001458396582165733","0.000001458396582165733"
"395","0.000001707649744275841","0.000001707649744275841","0.000001707649744275841"
"396","0.0000016291883184749167","0.0000016291883184749167","0.0000016291883184749167"
"397","0.0000014940287655917928","0.0000014940287655917928","0.0000014940287655917928"
"398","0.0000015218209910017322","0.0000015218209910017322","0.0000015218209910017322"
"399","0.0000018170553630625363","0.0000018170553630625363","0.0000018170553630625363"
"400","0.0000016476435575896176","0.0000016476435575896176","0.0000016476435575896176"
"401","0.0000015019015791040147","0.0000015019015791040147","0.0000015019015791040147"
"402","0.0000014930544693925185","0.0000014930544693925185","0.0000014930544693925185"
"403","0.000001732058649395185","0.000001732058649395185","0.000001732058649395185"
"404","0.000001592185185472772","0.000001592185185472772","0.000001592185185472772"
"405","0.0000014948482203180902","0.0000014948482203180902","0.0000014948482203180902"
"406","0.0000017221951793544577","0.0000017221951793544577","0.0000017221951793544577"
"407","0.0000013909030940340017","0.0000013909030940340017","0.0000013909030940340017"
"408","0.000001397046275997127","0.000001397046275997127","0.000001397046275997127"
"409","0.000001363829710498976","0.000001363829710498976","0.000001363829710498976"
"410","0.000001731241127345129","0.000001731241127345129","0.000001731241127345129"
"411","0.000001645208158151945","0.000001645208158151945","0.000001645208158151945"
"412","0.0000016962949302978814","0.0000016962949302978814","0.0000016962949302978814"
"413","0.000001462886757508386","0.000001462886757508386","0.000001462886757508386"
"414","0.0000016342490880560945","0.0000016342490880560945","0.0000016342490880560945"
"415","0.000001583699827278906","0.000001583699827278906","0.000001583699827278906"
"416","0.0000014666926517747925","0.0000014666926517747925","0.0000014666926517747925"
"417","0.0000013623377981275553","0.0000013623377981275553","0.0000013623377981275553"
"418","0.0000017696594341032323","0.0000017696594341032323","0.0000017696594341032323"
"419","0.0000017379718428855995","0.0000017379718428855995","0.0000017379718428855995"
"420","0.0000016919003655857523","0.0000016919003655857523","0.0000016919003655857523"
"421","0.0000016120316104206722","0.0000016120316104206722","0.0000016120316104206722"
"422","0.000001985363041967503","0.000001985363041967503","0.000001985363041967503"
"423","0.0000015211338677545427","0.0000015211338677545427","0.0000015211338677545427"
"424","0.0000015485580888707773","0.0000015485580888707773","0.0000015485580888707773"
"425","0.0000014402021406567656","0.0000014402021406567656","0.0000014402021406567656"
"426","0.0000016048677480284823","0.0000016048677480284823","0.0000016048677480284823"
"427","0.0000016002774145817966","0.0000016002774145817966","0.0000016002774145817966"
"428","0.000001597402274455817","0.000001597402274455817","0.000001597402274455817"
"429","0.0000014986173937359126","0.0000014986173937359126","0.0000014986173937359126"
"430","0.0000014433348951570224","0.0000014433348951570224","0.0000014433348951570224"
"431","0.0000016243424170170329","0.0000016243424170170329","0.0000016243424170170329"
"432","0.000001486965288677311","0.000001486965288677311","0.000001486965288677311"
"433","0.0000015425540595970233","0.0000015425540595970233","0.0000015425540595970233"
"434","0.000001461080046283314","0.000001461080046283314","0.000001461080046283314"
"435","0.0000015132129647099646","0.0000015132129647099646","0.0000015132129647099646"
"436","0.0000016056158074206905","0.0000016056158074206905","0.0000016056158074206905"
"437","0.00000144845205340971","0.00000144845205340971","0.00000144845205340971"
"438","0.0000017014596096487367","0.0000017014596096487367","0.0000017014596096487367"
"439","0.0000013957612736703595","0.0000013957612736703595","0.0000013957612736703595"
"440","0.000001523211608400743","0.000001523211608400743","0.000001523211608400743"
"441","0.0000014327372355182888","0.0000014327372355182888","0.0000014327372355182888"
"442","0.0000014610120615543565","0.0000014610120615543565","0.0000014610120615543565"
"443","0.0000015880331147855031","0.0000015880331147855031","0.0000015880331147855031"
"444","0.0000015861202200539992","0.0000015861202200539992","0.0000015861202200539992"
"445","0.0000013904420939070405","0.0000013904420939070405","0.0000013904420939070405"
"446","0.0000013367982774070697","0.0000013367982774070697","0.0000013367982774070697"
"447","0.0000014736574485141318","0.0000014736574485141318","0.0000014736574485141318"
"448","0.0000013182713018977665","0.0000013182713018977665","0.0000013182713018977665"
"449","0.0000014635126035500434","0.0000014635126035500434","0.0000014635126035500434"
"450","0.0000014905317584634759","0.0000014905317584634759","0.0000014905317584634759"
"451","0.0000014154607015370857","0.0000014154607015370857","0.0000014154607015370857"
"452","0.0000017030531580530806","0.0000017030531580530806","0.0000017030531580530806"
"453","0.0000014770545249120914","0.0000014770545249120914","0.0000014770545249120914"
"454","0.0000014526660834235372","0.0000014526660834235372","0.0000014526660834235372"
"455","0.00000146364550346334","0.00000146364550346334","0.00000146364550346334"
"456","0.0000015647398186047212","0.0000015647398186047212","0.0000015647398186047212"
"457","0.0000014155540384308551","0.0000014155540384308551","0.0000014155540384308551"
"458","0.0000014505093304251204","0.0000014505093304251204","0.0000014505093304251204"
"459","0.0000013744358966505388","0.0000013744358966505388","0.0000013744358966505388"
"460","0.0000014344446981340297","0.0000014344446981340297","0.0000014344446981340297"
"461","0.0000018172892168877297","0.0000018172892168877297","0.0000018172892168877297"
"462","0.0000014966799426474608","0.0000014966799426474608","0.0000014966799426474608"
"463","0.0000014740103324584197","0.0000014740103324584197","0.0000014740103324584197"
"464","0.0000016040721675381064","0.0000016040721675381064","0.0000016040721675381064"
"465","0.0000015080040611792356","0.0000015080040611792356","0.0000015080040611792356"
"466","0.0000014979226534705958","0.0000014979226534705958","0.0000014979226534705958"
"467","0.0000013197952739574248","0.0000013197952739574248","0.0000013197952739574248"
"468","0.0000013152038036423619","0.0000013152038036423619","0.0000013152038036423619"
"469","0.000001456919903830567","0.000001456919903830567","0.000001456919903830567"
"470","0.0000014584534255845938","0.0000014584534255845938","0.0000014584534255845938"
"471","0.000001552555431771907","0.000001552555431771907","0.000001552555431771907"
"472","0.0000013955643680674257","0.0000013955643680674257","0.0000013955643680674257"
"473","0.0000013960136584501015","0.0000013960136584501015","0.0000013960136584501015"
"474","0.0000016843566754687345","0.0000016843566754687345","0.0000016843566754687345"
"475","0.0000016251418628598913","0.0000016251418628598913","0.0000016251418628598913"
"476","0.0000015689616930103512","0.0000015689616930103512","0.0000015689616930103512"
"477","0.0000012564652251967345","0.0000012564652251967345","0.0000012564652251967345"
"478","0.0000015100840755621903","0.0000015100840755621903","0.0000015100840755621903"
"479","0.0000014921783986210357","0.0000014921783986210357","0.0000014921783986210357"
"480","0.0000014151092955216882","0.0000014151092955216882","0.0000014151092955216882"
"481","0.000001575843384671316","0.000001575843384671316","0.000001575843384671316"
"482","0.0000013882014400223852","0.0000013882014400223852","0.0000013882014400223852"
"483","0.0000014354855011333711","0.0000014354855011333711","0.0000014354855011333711"
"484","0.0000015261522321452503","0.0000015261522321452503","0.0000015261522321452503"
"485","0.0000017108743577409768","0.0000017108743577409768","0.0000017108743577409768"
"486","0.000001542087829875527","0.000001542087829875527","0.000001542087829875527"
"487","0.0000014119880233920412","0.0000014119880233920412","0.0000014119880233920412"
"488","0.0000013954512496638927","0.0000013954512496638927","0.0000013954512496638927"
"489","0.0000015523703496000962","0.0000015523703496000962","0.0000015523703496000962"
"490","0.000001703526322671678","0.000001703526322671678","0.000001703526322671678"
"491","0.0000015554239780612988","0.0000015554239780612988","0.0000015554239780612988"
"492","0.0000015836264992685756","0.0000015836264992685756","0.0000015836264992685756"
"493","0.0000016492106169607723","0.0000016492106169607723","0.0000016492106169607723"
"494","0.0000015507960142713273","0.0000015507960142713273","0.0000015507960142713273"
"495","0.0000014819448779235245","0.0000014819448779235245","0.0000014819448779235245"
"496","0.0000014346979924084735","0.0000014346979924084735","0.0000014346979924084735"
"497","0.0000015301621942853671","0.0000015301621942853671","0.0000015301621942853671"
"498","0.0000013153014606359648","0.0000013153014606359648","0.0000013153014606359648"
"499","0.000001332667352471617","0.000001332667352471617","0.000001332667352471617"
"500","0.0000016312470734192175","0.0000016312470734192175","0.0000016312470734192175"
"501","0.0000014932863905414706","0.0000014932863905414706","0.0000014932863905414706"
"502","0.0000015890983604549547","0.0000015890983604549547","0.0000015890983604549547"
"503","0.000001508382865722524","0.000001508382865722524","0.000001508382865722524"
"504","0.0000014735445574842743","0.0000014735445574842743","0.0000014735445574842743"
"505","0.0000015320157444875804","0.0000015320157444875804","0.0000015320157444875804"
"506","0.000001597125788066478","0.000001597125788066478","0.000001597125788066478"
"507","0.0000015721886938990792","0.0000015721886938990792","0.0000015721886938990792"
"508","0.0000013176037327866652","0.0000013176037327866652","0.0000013176037327866652"
"509","0.0000014208028460416244","0.0000014208028460416244","0.0000014208028460416244"
"510","0.0000014241036296880338","0.0000014241036296880338","0.0000014241036296880338"
"511","0.0000016344766891052132","0.0000016344766891052132","0.0000016344766891052132"
"512","0.0000015724534705441329","0.0000015724534705441329","0.0000015724534705441329"
"513","0.000001409472929481126","0.000001409472929481126","0.000001409472929481126"
"514","0.0000016508564613104681","0.0000016508564613104681","0.0000016508564613104681"
"515","0.0000016883242324183811","0.0000016883242324183811","0.0000016883242324183811"
"516","0.0000015183652521955082","0.0000015183652521955082","0.0000015183652521955082"
"517","0.000001569351752550574","0.000001569351752550574","0.000001569351752550574"
"518","0.0000015881834087849711","0.0000015881834087849711","0.0000015881834087849711"
"519","0.0000014684196685266215","0.0000014684196685266215","0.0000014684196685266215"
"520","0.000001529441874481563","0.000001529441874481563","0.000001529441874481563"
"521","0.0000015274221141226008","0.0000015274221141226008","0.0000015274221141226008"
"522","0.000001607347144272353","0.000001607347144272353","0.000001607347144272353"
"523","0.0000016105350368889049","0.0000016105350368889049","0.0000016105350368889049"
"524","0.000001419097202415287","0.000001419097202415287","0.000001419097202415287"
"525","0.000001519976422059699","0.000001519976422059699","0.000001519976422059699"
"526","0.0000014659498219771194","0.0000014659498219771194","0.0000014659498219771194"
"527","0.0000014527855682899826","0.0000014527855682899826","0.0000014527855682899826"
"528","0.0000015747044699310209","0.0000015747044699310209","0.0000015747044699310209"
"529","0.0000019906260604329873","0.0000019906260604329873","0.0000019906260604329873"
"530","0.0000014396468941413332","0.0000014396468941413332","0.0000014396468941413332"
"531","0.0000014776609305044985","0.0000014776609305044985","0.0000014776609305044985"
"532","0.0000016276574115181575","0.0000016276574115181575","0.0000016276574115181575"
"533","0.000001559871179779293","0.000001559871179779293","0.000001559871179779293"
"534","0.0000015097343748493586","0.0000015097343748493586","0.0000015097343748493586"
"535","0.0000015641626305296086","0.0000015641626305296086","0.0000015641626305296086"
"536","0.0000014479099945674534","0.0000014479099945674534","0.0000014479099945674534"
"537","0.0000014749521142221056","0.0000014749521142221056","0.0000014749521142221056"
"538","0.0000017053753254003823","0.0000017053753254003823","0.0000017053753254003823"
"539","0.000001711743720989034","0.000001711743720989034","0.000001711743720989034"
"540","0.0000014641707366536139","0.0000014641707366536139","0.0000014641707366536139"
"541","0.0000016371134279324906","0.0000016371134279324906","0.0000016371134279324906"
"542","0.0000017333409232378472","0.0000017333409232378472","0.0000017333409232378472"
"543","0.0000017219854271388613","0.0000017219854271388613","0.0000017219854271388613"
"544","0.0000016536481552975602","0.0000016536481552975602","0.0000016536481552975602"
"545","0.0000017581807014721562","0.0000017581807014721562","0.0000017581807014721562"
"546","0.000001605896613909863","0.000001605896613909863","0.000001605896613909863"
"547","0.000001454290668334579","0.000001454290668334579","0.000001454290668334579"
"548","0.000001408404159519705","0.000001408404159519705","0.000001408404159519705"
"549","0.000001433824650121096","0.000001433824650121096","0.000001433824650121096"
"550","0.0000015065710385897546","0.0000015065710385897546","0.0000015065710385897546"
"551","0.0000014857139376545092","0.0000014857139376545092","0.0000014857139376545092"
"552","0.0000016759913705755025","0.0000016759913705755025","0.0000016759913705755025"
"553","0.0000018473702994015184","0.0000018473702994015184","0.0000018473702994015184"
"554","0.0000015958415815475746","0.0000015958415815475746","0.0000015958415815475746"
"555","0.0000013686296824744204","0.0000013686296824744204","0.0000013686296824744204"
"556","0.000001525085281173233","0.000001525085281173233","0.000001525085281173233"
"557","0.0000015153285630731261","0.0000015153285630731261","0.0000015153285630731261"
"558","0.00000172562056377501","0.00000172562056377501","0.00000172562056377501"
"559","0.000001426668177373358","0.000001426668177373358","0.000001426668177373358"
"560","0.0000016448302631033584","0.0000016448302631033584","0.0000016448302631033584"
"561","0.000001572905489410914","0.000001572905489410914","0.000001572905489410914"
"562","0.0000016901841490835068","0.0000016901841490835068","0.0000016901841490835068"
"563","0.0000017975173705053749","0.0000017975173705053749","0.0000017975173705053749"
"564","0.000001409011019859463","0.000001409011019859463","0.000001409011019859463"
"565","0.000001517354576208163","0.000001517354576208163","0.000001517354576208163"
"566","0.0000013895227084503858","0.0000013895227084503858","0.0000013895227084503858"
"567","0.0000018636347931533237","0.0000018636347931533237","0.0000018636347931533237"
"568","0.0000018843006728275213","0.0000018843006728275213","0.0000018843006728275213"
"569","0.0000015706388012404204","0.0000015706388012404204","0.0000015706388012404204"
"570","0.000001643421114749799","0.000001643421114749799","0.000001643421114749799"
"571","0.0000016948752090684138","0.0000016948752090684138","0.0000016948752090684138"
"572","0.0000015899972822808195","0.0000015899972822808195","0.0000015899972822808195"
"573","0.0000014664899481431348","0.0000014664899481431348","0.0000014664899481431348"
"574","0.0000016078843145805877","0.0000016078843145805877","0.0000016078843145805877"
"575","0.0000015217225382002653","0.0000015217225382002653","0.0000015217225382002653"
"576","0.000001425151026523963","0.000001425151026523963","0.000001425151026523963"
"577","0.0000018243113117932808","0.0000018243113117932808","0.0000018243113117932808"
"578","0.00000156289115693653","0.00000156289115693653","0.00000156289115693653"
"579","0.0000015556955759166158","0.0000015556955759166158","0.0000015556955759166158"
"580","0.0000017189830714414711","0.0000017189830714414711","0.0000017189830714414711"
"581","0.0000017668843383944477","0.0000017668843383944477","0.0000017668843383944477"
"582","0.0000016366205954909674","0.0000016366205954909674","0.0000016366205954909674"
"583","0.0000017730347963151871","0.0000017730347963151871","0.0000017730347963151871"
"584","0.0000014565475794370286","0.0000014565475794370286","0.0000014565475794370286"
"585","0.000001782711024134187","0.000001782711024134187","0.000001782711024134187"
"586","0.0000015398607047245605","0.0000015398607047245605","0.0000015398607047245605"
"587","0.0000016496220496264868","0.0000016496220496264868","0.0000016496220496264868"
"588","0.0000015857424386922503","0.0000015857424386922503","0.0000015857424386922503"
"589","0.000001588723762324662","0.000001588723762324662","0.000001588723762324662"
"590","0.000001766309196682414","0.000001766309196682414","0.000001766309196682414"
"591","0.0000014135083574728924","0.0000014135083574728924","0.0000014135083574728924"
"592","0.0000016691138853275334","0.0000016691138853275334","0.0000016691138853275334"
"593","0.0000018365394680586178","0.0000018365394680586178","0.0000018365394680586178"
"594","0.0000014849288163532037","0.0000014849288163532037","0.0000014849288163532037"
"595","0.0000018717348666541511","0.0000018717348666541511","0.0000018717348666541511"
"596","0.000001376917907691677","0.000001376917907691677","0.000001376917907691677"
"597","0.0000016807265410534455","0.0000016807265410534455","0.0000016807265410534455"
"598","0.0000018386505189482705","0.0000018386505189482705","0.0000018386505189482705"
"599","0.000001615536803001305","0.000001615536803001305","0.000001615536803001305"
"600","0.0000017146733171102824","0.0000017146733171102824","0.0000017146733171102824"
"601","0.000001463430294279533","0.000001463430294279533","0.000001463430294279533"
"602","0.0000015381956472992897","0.0000015381956472992897","0.0000015381956472992897"
"603","0.0000015314585652959067","0.0000015314585652959067","0.0000015314585652959067"
"604","0.0000014768443179491442","0.0000014768443179491442","0.0000014768443179491442"
"605","0.0000014758890074517694","0.0000014758890074517694","0.0000014758890074517694"
"606","0.0000017340464637527475","0.0000017340464637527475","0.0000017340464637527475"
"607","0.0000014226443454390392","0.0000014226443454390392","0.0000014226443454390392"
"608","0.0000016694732494215714","0.0000016694732494215714","0.0000016694732494215714"
"609","0.0000017570836234881426","0.0000017570836234881426","0.0000017570836234881426"
"610","0.0000016938898852458806","0.0000016938898852458806","0.0000016938898852458806"
"611","0.0000016596675322944066","0.0000016596675322944066","0.0000016596675322944066"
"612","0.0000016185088043130236","0.0000016185088043130236","0.0000016185088043130236"
"613","0.0000017039523072526208","0.0000017039523072526208","0.0000017039523072526208"
"614","0.0000016669192746121553","0.0000016669192746121553","0.0000016669192746121553"
"615","0.0000017055475609595305","0.0000017055475609595305","0.0000017055475609595305"
"616","0.0000015447365058207652","0.0000015447365058207652","0.0000015447365058207652"
"617","0.0000017271786418859847","0.0000017271786418859847","0.0000017271786418859847"
"618","0.0000016362506585210213","0.0000016362506585210213","0.0000016362506585210213"
"619","0.0000020670297544711502","0.0000020670297544711502","0.0000020670297544711502"
"620","0.0000018846989178200602","0.0000018846989178200602","0.0000018846989178200602"
"621","0.0000013658510624736664","0.0000013658510624736664","0.0000013658510624736664"
"622","0.0000015287636188077158","0.0000015287636188077158","0.0000015287636188077158"
"623","0.0000017787888282327913","0.0000017787888282327913","0.0000017787888282327913"
"624","0.0000019245367184339557","0.0000019245367184339557","0.0000019245367184339557"
"625","0.0000019116364455840085","0.0000019116364455840085","0.0000019116364455840085"
"626","0.000001921211605804274","0.000001921211605804274","0.000001921211605804274"
"627","0.00000160093190970656","0.00000160093190970656","0.00000160093190970656"
"628","0.0000014183390248945216","0.0000014183390248945216","0.0000014183390248945216"
"629","0.0000015959609527271823","0.0000015959609527271823","0.0000015959609527271823"
"630","0.0000015953017964420724","0.0000015953017964420724","0.0000015953017964420724"
"631","0.0000019189189970347797","0.0000019189189970347797","0.0000019189189970347797"
"632","0.0000015458157349712565","0.0000015458157349712565","0.0000015458157349712565"
"633","0.0000014452231198447407","0.0000014452231198447407","0.0000014452231198447407"
"634","0.0000015883268815741758","0.0000015883268815741758","0.0000015883268815741758"
"635","0.000001503351199971803","0.000001503351199971803","0.000001503351199971803"
"636","0.0000018419666503177723","0.0000018419666503177723","0.0000018419666503177723"
"637","0.000001725767560856184","0.000001725767560856184","0.000001725767560856184"
"638","0.0000016172197092600982","0.0000016172197092600982","0.0000016172197092600982"
"639","0.0000016590744280620129","0.0000016590744280620129","0.0000016590744280620129"
"640","0.000001543798134662211","0.000001543798134662211","0.000001543798134662211"
"641","0.0000018560833723313408","0.0000018560833723313408","0.0000018560833723313408"
"642","0.0000015154876109590987","0.0000015154876109590987","0.0000015154876109590987"
"643","0.0000016024860087782145","0.0000016024860087782145","0.0000016024860087782145"
"644","0.0000015039714753584121","0.0000015039714753584121","0.0000015039714753584121"
"645","0.0000015826027492948924","0.0000015826027492948924","0.0000015826027492948924"
"646","0.000001583890934853116","0.000001583890934853116","0.000001583890934853116"
"647","0.0000015930756944726454","0.0000015930756944726454","0.0000015930756944726454"
"648","0.0000016926657053772942","0.0000016926657053772942","0.0000016926657053772942"
"649","0.000001796520450625394","0.000001796520450625394","0.000001796520450625394"
"650","0.0000013425263887256733","0.0000013425263887256733","0.0000013425263887256733"
"651","0.0000015970055073921685","0.0000015970055073921685","0.0000015970055073921685"
"652","0.000001457184907849296","0.000001457184907849296","0.000001457184907849296"
"653","0.0000016647207985442947","0.0000016647207985442947","0.0000016647207985442947"
"654","0.000001450654849577404","0.000001450654849577404","0.000001450654849577404"
"655","0.0000017117242805397836","0.0000017117242805397836","0.0000017117242805397836"
"656","0.0000016878235555850551","0.0000016878235555850551","0.0000016878235555850551"
"657","0.000002173886514356127","0.000002173886514356127","0.000002173886514356127"
"658","0.0000016195278931263601","0.0000016195278931263601","0.0000016195278931263601"
"659","0.0000015264712374118972","0.0000015264712374118972","0.0000015264712374118972"
"660","0.0000018282789824297652","0.0000018282789824297652","0.0000018282789824297652"
"661","0.0000014075229728405247","0.0000014075229728405247","0.0000014075229728405247"
"662","0.0000017369761735608336","0.0000017369761735608336","0.0000017369761735608336"
"663","0.0000016974263417068869","0.0000016974263417068869","0.0000016974263417068869"
"664","0.000001779654667188879","0.000001779654667188879","0.000001779654667188879"
"665","0.0000016803480775706703","0.0000016803480775706703","0.0000016803480775706703"
"666","0.0000018297901078767609","0.0000018297901078767609","0.0000018297901078767609"
"667","0.0000017680167729849927","0.0000017680167729849927","0.0000017680167729849927"
"668","0.0000015512757727265125","0.0000015512757727265125","0.0000015512757727265125"
"669","0.0000015005737168394262","0.0000015005737168394262","0.0000015005737168394262"
"670","0.0000015548279179711244","0.0000015548279179711244","0.0000015548279179711244"
"671","0.0000017863516177385463","0.0000017863516177385463","0.0000017863516177385463"
"672","0.0000014835898127785185","0.0000014835898127785185","0.0000014835898127785185"
"673","0.000001634484533497016","0.000001634484533497016","0.000001634484533497016"
"674","0.0000015223940863506868","0.0000015223940863506868","0.0000015223940863506868"
"675","0.0000014816125712968642","0.0000014816125712968642","0.0000014816125712968642"
"676","0.0000015277591955964454","0.0000015277591955964454","0.0000015277591955964454"
"677","0.0000014749889487575274","0.0000014749889487575274","0.0000014749889487575274"
"678","0.0000016002803704395774","0.0000016002803704395774","0.0000016002803704395774"
"679","0.0000015558891846012557","0.0000015558891846012557","0.0000015558891846012557"
"680","0.0000013681629980055732","0.0000013681629980055732","0.0000013681629980055732"
"681","0.0000015919015368126566","0.0000015919015368126566","0.0000015919015368126566"
"682","0.0000016102885638247244","0.0000016102885638247244","0.0000016102885638247244"
"683","0.0000016746387245802907","0.0000016746387245802907","0.0000016746387245802907"
"684","0.0000018317902004127973","0.0000018317902004127973","0.0000018317902004127973"
"685","0.0000014722875221195864","0.0000014722875221195864","0.0000014722875221195864"
"686","0.0000015327925666497322","0.0000015327925666497322","0.0000015327925666497322"
"687","0.0000013388356592258788","0.0000013388356592258788","0.0000013388356592258788"
"688","0.0000017663154494584887","0.0000017663154494584887","0.0000017663154494584887"
"689","0.0000016268188574031228","0.0000016268188574031228","0.0000016268188574031228"
"690","0.0000014249205833039014","0.0000014249205833039014","0.0000014249205833039014"
"691","0.0000016127841035995516","0.0000016127841035995516","0.0000016127841035995516"
"692","0.000001908746526169125","0.000001908746526169125","0.000001908746526169125"
"693","0.0000017533145637571579","0.0000017533145637571579","0.0000017533145637571579"
"694","0.0000016189866300919675","0.0000016189866300919675","0.0000016189866300919675"
"695","0.0000014789379747526255","0.0000014789379747526255","0.0000014789379747526255"
"696","0.0000016007553540475783","0.0000016007553540475783","0.0000016007553540475783"
"697","0.0000016122335182444658","0.0000016122335182444658","0.0000016122335182444658"
"698","0.0000017752680605553905","0.0000017752680605553905","0.0000017752680605553905"
"699","0.0000016831405673656263","0.0000016831405673656263","0.0000016831405673656263"
"700","0.000001685872348389239","0.000001685872348389239","0.000001685872348389239"
"701","0.0000015958379435687675","0.0000015958379435687675","0.0000015958379435687675"
"702","0.0000014741585800948087","0.0000014741585800948087","0.0000014741585800948087"
"703","0.0000015246324664985877","0.0000015246324664985877","0.0000015246324664985877"
"704","0.0000014261847809393657","0.0000014261847809393657","0.0000014261847809393657"
"705","0.0000017540768340040813","0.0000017540768340040813","0.0000017540768340040813"
"706","0.0000015770436903039808","0.0000015770436903039808","0.0000015770436903039808"
"707","0.0000015627983884769492","0.0000015627983884769492","0.0000015627983884769492"
"708","0.0000015112555047380738","0.0000015112555047380738","0.0000015112555047380738"
"709","0.0000017624596466703224","0.0000017624596466703224","0.0000017624596466703224"
"710","0.0000014384310134119005","0.0000014384310134119005","0.0000014384310134119005"
"711","0.0000015285407926057815","0.0000015285407926057815","0.0000015285407926057815"
"712","0.0000014881236438668566","0.0000014881236438668566","0.0000014881236438668566"
"713","0.0000016250118051175377","0.0000016250118051175377","0.0000016250118051175377"
"714","0.000001472382791689597","0.000001472382791689597","0.000001472382791689597"
"715","0.0000016649037206661887","0.0000016649037206661887","0.0000016649037206661887"
"716","0.000001474361397413304","0.000001474361397413304","0.000001474361397413304"
"717","0.0000017969526879824116","0.0000017969526879824116","0.0000017969526879824116"
"718","0.0000017999792589762365","0.0000017999792589762365","0.0000017999792589762365"
"719","0.0000014600924487240263","0.0000014600924487240263","0.0000014600924487240263"
"720","0.0000016966762359515997","0.0000016966762359515997","0.0000016966762359515997"
"721","0.00000155463453666016","0.00000155463453666016","0.00000155463453666016"
"722","0.0000017473005300416844","0.0000017473005300416844","0.0000017473005300416844"
"723","0.000001405270268151071","0.000001405270268151071","0.000001405270268151071"
"724","0.000001715636017252109","0.000001715636017252109","0.000001715636017252109"
"725","0.0000016520119743290707","0.0000016520119743290707","0.0000016520119743290707"
"726","0.000001402153088747582","0.000001402153088747582","0.000001402153088747582"
"727","0.0000015780027524670004","0.0000015780027524670004","0.0000015780027524670004"
"728","0.0000017894365100801224","0.0000017894365100801224","0.0000017894365100801224"
"729","0.0000014586687484552385","0.0000014586687484552385","0.0000014586687484552385"
"730","0.0000015029944506750326","0.0000015029944506750326","0.0000015029944506750326"
"731","0.0000015054134792080731","0.0000015054134792080731","0.0000015054134792080731"
"732","0.0000015581030083922087","0.0000015581030083922087","0.0000015581030083922087"
"733","0.0000016807548490760382","0.0000016807548490760382","0.0000016807548490760382"
"734","0.0000014143823818812962","0.0000014143823818812962","0.0000014143823818812962"
"735","0.0000016363918575734715","0.0000016363918575734715","0.0000016363918575734715"
"736","0.0000016427018181275344","0.0000016427018181275344","0.0000016427018181275344"
"737","0.000001432046133231779","0.000001432046133231779","0.000001432046133231779"
"738","0.0000016698926401659264","0.0000016698926401659264","0.0000016698926401659264"
"739","0.0000019611272819020087","0.0000019611272819020087","0.0000019611272819020087"
"740","0.0000016742154684834532","0.0000016742154684834532","0.0000016742154684834532"
"741","0.00000177471372353466","0.00000177471372353466","0.00000177471372353466"
"742","0.0000014045058378542308","0.0000014045058378542308","0.0000014045058378542308"
"743","0.000001580193838890409","0.000001580193838890409","0.000001580193838890409"
"744","0.0000015445306189576513","0.0000015445306189576513","0.0000015445306189576513"
"745","0.000001526133132756513","0.000001526133132756513","0.000001526133132756513"
"746","0.0000017352339227727498","0.0000017352339227727498","0.0000017352339227727498"
"747","0.000001403234023200639","0.000001403234023200639","0.000001403234023200639"
"748","0.0000017710254951452953","0.0000017710254951452953","0.0000017710254951452953"
"749","0.0000015374718032035162","0.0000015374718032035162","0.0000015374718032035162"
"750","0.0000017402094272256363","0.0000017402094272256363","0.0000017402094272256363"
"751","0.0000016914863181227702","0.0000016914863181227702","0.0000016914863181227702"
"752","0.0000014648079513790435","0.0000014648079513790435","0.0000014648079513790435"
"753","0.0000016979471411104896","0.0000016979471411104896","0.0000016979471411104896"
"754","0.0000015182466768237646","0.0000015182466768237646","0.0000015182466768237646"
"755","0.0000013212152225605678","0.0000013212152225605678","0.0000013212152225605678"
"756","0.0000016285169976981706","0.0000016285169976981706","0.0000016285169976981706"
"757","0.0000013584168527813745","0.0000013584168527813745","0.0000013584168527813745"
"758","0.000001624086735318997","0.000001624086735318997","0.000001624086735318997"
"759","0.0000014200304576661438","0.0000014200304576661438","0.0000014200304576661438"
"760","0.0000015623785429852433","0.0000015623785429852433","0.0000015623785429852433"
"761","0.0000016734544487917447","0.0000016734544487917447","0.0000016734544487917447"
"762","0.000001514192945251125","0.000001514192945251125","0.000001514192945251125"
"763","0.0000015557446886305115","0.0000015557446886305115","0.0000015557446886305115"
"764","0.0000016243662912529544","0.0000016243662912529544","0.0000016243662912529544"
"765","0.000001525610059616156","0.000001525610059616156","0.000001525610059616156"
"766","0.0000013456360647978727","0.0000013456360647978727","0.0000013456360647978727"
